long,lat,systemnr,stednr,loknr,sbext,frednr,stednavn,stednavnsb,anlnr,anlaegstyp,anlaegsbet,dateringsk,datering,fra_aar,til_aar,kommunenav,kommunenr,sevaerdigh,url
9.125670199,56.61906732,30506,130109,5,,,Lundø,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/30506/
9.224522839,56.55683065,30882,130114,9,,,Bjerget,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Viborg,791,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/30882/
9.231733171,56.56005171,30883,130114,9,A,,Bjerget,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Viborg,791,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/30883/
9.256830116,56.55895132,30976,130114,113,,,Borup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Viborg,791,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/30976/
9.261367614,56.59649536,31306,130117,114,,,Lund,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/31306/
9.285912041,56.60109518,31308,130117,126,,,Ørslevkloster,Fortidsminde/lokalt kaldenavn,1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/31308/
9.285912041,56.60109518,31308,130117,126,,,Ørslevkloster,Fortidsminde/lokalt kaldenavn,2,3188,Skaldynge,AXXX,Stenalder,-4800,-3001,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/31308/
9.270816007,56.61739004,31311,130117,118,,,Bøstrup By,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/31311/
9.286171627,56.61174068,31314,130117,121,,,Bøstrup By,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/31314/
9.28152481,56.62002557,31315,130117,122,,,Bøstrup By,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/31315/
9.272295877,56.61698253,31365,130117,173,,,Nørresø,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/31365/
9.276255529,56.6058336,31377,130117,186,,,Ørslevkloster,Fortidsminde/lokalt kaldenavn,1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/31377/
9.045317155,56.83661164,31530,130202,3,,,Kærhale,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/31530/
9.036616247,56.82169262,31619,130202,90,,,Vojel II,Beretningsnavn,1,3188,Skaldynge,AXXX,Stenalder,-3950,-2801,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/31619/
9.036975701,56.82069533,31620,130202,91,,,Fur,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-3950,-2801,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/31620/
8.870791611,56.68721529,31813,130205,28,,,Hjerk nor,Farvandsområde,1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/31813/
8.950313033,56.7949794,32014,130208,1,,,Grønnerup Enge,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/32014/
8.947012046,56.79071975,32015,130208,2,,,Grønnerup Enge,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/32015/
8.953169923,56.78839544,32020,130208,7,,,Grønnerup Enge,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/32020/
8.880081838,56.7123615,32138,130210,62,,,Vile,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/32138/
8.83507233,56.70978552,32145,130210,69,,,Vile,Uspecificeret,2,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/32145/
8.973820346,56.77468335,32184,130211,12,,,Aasted,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/32184/
8.91334454,56.57610245,33186,130405,36,,,Hvidbjerg,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-250000,-3951,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/33186/
8.91334454,56.57610245,33186,130405,36,,,Hvidbjerg,"Landskab, herunder vådområde",2,3188,Skaldynge,AXXX,Stenalder,-3950,-1701,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/33186/
9.046672121,56.58012217,33420,130408,50,,,Resen,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/33420/
9.046672121,56.58012217,33420,130408,50,,,Resen,Uspecificeret,2,3188,Skaldynge,CXXX,Jernalder,-500,374,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/33420/
9.045539341,56.56981518,33491,130409,120,,180713,Skive By,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-9000,-3951,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/33491/
9.045539341,56.56981518,33491,130409,120,,180713,Skive By,"Bebyggelse, havne og industrianlæg",2,3188,Skaldynge,AXXX,Stenalder,-3950,-1701,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/33491/
9.044560295,56.56995299,33492,130409,121,,,Skive By,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/33492/
9.307169642,56.51698003,37023,130805,1,,,Ørregaard,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Viborg,791,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/37023/
9.32616702,56.51880935,37024,130805,2,,,Øvre Løgstrup St. Gd.,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-3950,-1701,Viborg,791,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/37024/
9.309756144,56.52526603,38265,130816,1,,,Hjarbæk,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Viborg,791,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/38265/
9.333312269,56.53853765,38277,130816,13,,,Hulager,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Viborg,791,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/38277/
9.329601866,56.69166279,38566,130902,63,,,Gedsted,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Vesthimmerland,820,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/38566/
9.287863562,56.56425591,38949,130907,52,,,Lynderup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Viborg,791,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/38949/
9.400593964,56.54730537,39406,130911,59,,,Hadals Bakke,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-3950,-3301,Viborg,791,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/39406/
9.368449904,56.54003771,39407,130911,71,,,Skals,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Viborg,791,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/39407/
9.407348858,56.57354417,39410,130911,63,,,Skals,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Viborg,791,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/39410/
9.376705164,56.53948291,39417,130911,70,,,Skals,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Viborg,791,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/39417/
9.29968582,56.60246431,39594,130913,121,A,,Sundstrup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Viborg,791,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/39594/
9.29968582,56.60246431,39594,130913,121,A,,Sundstrup,"Bebyggelse, havne og industrianlæg",2,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Viborg,791,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/39594/
9.299644006,56.60129648,39604,130913,121,C,,Ulbjerg,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Viborg,791,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/39604/
9.300901267,56.60168875,39606,130913,121,B,,Sundstrup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Viborg,791,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/39606/
8.745578842,56.61983105,40626,131005,20,,,Nørhede,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-3950,-1701,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/40626/
8.695795679,56.61577525,40759,131005,142,,,Kaas,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/40759/
8.811794899,56.6674742,40832,131007,26,,,Søgaard,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/40832/
8.818873541,56.68838133,40935,131007,123,,,Gamlehede,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-9000,-3951,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/40935/
8.824669196,56.68833573,40936,131007,124,,,Gamlehede,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-9000,-3951,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/40936/
9.106220653,56.66804795,41084,131101,67,,,Astrup Hovedgaard,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-9000,-3951,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/41084/
9.171229005,56.70856495,41471,131108,8,,,Sønder Thise,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Skive,779,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/41471/
9.97935423,56.47639484,41571,131202,7,,,Svejstrup Bæk,"Vej-, gade-, o.lign., evt. nr.+ bynavn",1,3188,Skaldynge,AXXX,Stenalder,-9000,-3951,Randers,730,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/41571/
10.81301523,56.42981151,42216,140102,35,,,Kirial Bro I,Beretningsnavn,1,3188,Skaldynge,AXXX,Stenalder,-3950,-2801,Norddjurs,707,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/42216/
10.81301523,56.42981151,42216,140102,35,,,Kirial Bro I,Beretningsnavn,2,3188,Skaldynge,AXXX,Stenalder,-2900,-2601,Norddjurs,707,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/42216/
10.62562878,56.51267659,42249,140103,32,,,Jesholm,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Norddjurs,707,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/42249/
10.71072587,56.39786331,42347,140105,69,,211825,Fanneupgaard,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-5400,-1701,Norddjurs,707,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/42347/
10.71367166,56.40175847,42348,140105,70,,,Fannerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Norddjurs,707,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/42348/
10.71523491,56.40156613,42349,140105,71,,,Fannerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-5400,-1701,Norddjurs,707,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/42349/
10.71839375,56.40118095,42350,140105,72,,,Fannerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-3950,-1701,Norddjurs,707,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/42350/
10.74667974,56.41056258,42351,140105,73,,,Ginnerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-5400,-1701,Norddjurs,707,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/42351/
10.7337648,56.40921614,42378,140105,111,,,Fannerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-3950,-1701,Norddjurs,707,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/42378/
10.71206144,56.39982178,42385,140105,107,,,Fannerup F,Beretningsnavn,1,3188,Skaldynge,AXXX,Stenalder,-5400,-1701,Norddjurs,707,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/42385/
10.71118671,56.40091216,42389,140105,123,,,Fannerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-3100,-3001,Norddjurs,707,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/42389/
10.78925784,56.43294201,42396,140105,118,,,Kainsbakke II,"Landskab, herunder vådområde",2,3188,Skaldynge,AXXX,Stenalder,-2900,-2601,Norddjurs,707,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/42396/
10.71249654,56.40048972,42398,140105,121,,,Fannerup I,Beretningsnavn,1,3188,Skaldynge,AXXX,Stenalder,-3300,-2801,Norddjurs,707,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/42398/
10.7120365,56.40107117,42399,140105,122,,,Fannerup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-3100,-3001,Norddjurs,707,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/42399/
10.65641704,56.51692452,42543,140107,88,,191732,Mejlgaard,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Norddjurs,707,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/42543/
10.63619272,56.52059802,42546,140107,91,,,Hagenskov,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-9000,-1701,Norddjurs,707,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/42546/
10.64480308,56.52123015,42547,140107,92,,,Storekær,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Norddjurs,707,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/42547/
10.64302878,56.50802678,42548,140107,93,,,Græskærholm,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-9000,-1701,Norddjurs,707,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/42548/
10.67269753,56.51862935,42560,140107,107,,,Mejlgård Nederskov,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-9000,-1701,Norddjurs,707,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/42560/
10.64379287,56.36521543,43556,140201,49,,2117118,Nederst,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Norddjurs,707,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/43556/
10.64379287,56.36521543,43556,140201,49,,2117118,Nederst,"Landskab, herunder vådområde",2,3188,Skaldynge,AXXX,Stenalder,-3950,-2801,Norddjurs,707,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/43556/
10.7000191,56.38158431,43571,140201,60,,,Søby,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-5400,-1701,Norddjurs,707,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/43571/
10.75468777,56.25089299,43769,140207,24,,,Holmegård,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Syddjurs,706,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/43769/
10.58745039,56.36240029,43770,140208,1,,,Kolind,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Syddjurs,706,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/43770/
10.60700515,56.36008163,43771,140208,2,,,Tilshøj,Fortidsminde/lokalt kaldenavn,2,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Syddjurs,706,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/43771/
10.59335256,56.36185732,43781,140208,13,,,Kolind,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-5400,-3301,Syddjurs,706,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/43781/
10.90743908,56.37159364,44312,140214,76,,,Annebjerg Plantage,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-5400,-3951,Norddjurs,707,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/44312/
10.25364772,56.60086953,44796,140407,16,,,Raaby Kjærhuse,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Randers,730,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/44796/
10.31216352,56.6292158,44827,140408,3,,,Sødring,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-9000,-1701,Randers,730,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/44827/
10.3221447,56.6368103,44828,140408,4,,,Sødringholm Hammerdal,Uspecificeret,2,3188,Skaldynge,AXXX,Stenalder,-9000,-3951,Randers,730,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/44828/
10.26510601,56.69071881,44850,140409,23,,,Overgaard,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Randers,730,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/44850/
10.26333605,56.69198565,44851,140409,24,,,Overgaard,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Randers,730,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/44851/
10.26135115,56.69415311,44852,140409,25,,,Overgaard,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Randers,730,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/44852/
10.20884776,56.66138507,44861,140409,34,,,Klattrup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Randers,730,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/44861/
10.20841005,56.67421952,44862,140409,35,,,Fuglsø,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Randers,730,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/44862/
10.11807346,56.7049726,44886,140410,4,C,,Hadsund Huse,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/44886/
10.10374426,56.6886316,44888,140410,1,,,Aamølle,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-9000,-1701,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/44888/
10.11389546,56.69624107,44889,140410,2,A,,Refsbækgaard,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/44889/
10.10993517,56.69373376,44891,140410,2,C,,Refsbækgaard,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/44891/
10.1104984,56.69400727,44892,140410,2,D,,Refsbækgaard,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/44892/
10.11485085,56.70094044,44894,140410,3,,,Haderup,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/44894/
10.11688109,56.7038692,44895,140410,4,A,,Hadsund Huse,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/44895/
10.11614489,56.70548403,44898,140410,4,D,,Hadsund Huse,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/44898/
10.11599702,56.70600646,44899,140410,4,E,,Hadsund Huse,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/44899/
10.11641313,56.70682033,44900,140410,4,F,,Hadsund Huse,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/44900/
10.12308915,56.70940183,44901,140410,5,A,,Hadsund Huse,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/44901/
10.12362727,56.70882197,44902,140410,5,B,,Hadsund Huse,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/44902/
10.127039,56.70765013,44904,140410,6,A,,Søhus,"Bebyggelse, havne og industrianlæg",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/44904/
10.15629686,56.70292581,44998,140410,115,,,Ajstrup Krat,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Mariagerfjord,846,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/44998/
10.19426722,56.56190223,45085,140411,77,,,Ilshøj,Fortidsminde/lokalt kaldenavn,1,3188,Skaldynge,AXXX,Stenalder,-9000,-1701,Randers,730,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/45085/
10.21251958,56.57039606,45087,140411,79,,,Aagaard,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-9000,-3951,Randers,730,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/45087/
10.2357743,56.57777743,45089,140411,81,,,Jægerlund Grave,Uspecificeret,1,3188,Skaldynge,AXXX,Stenalder,-9000,-1701,Randers,730,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/45089/
10.75646168,56.24803719,45200,140502,20,,,Kongsbakken,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Syddjurs,706,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/45200/
10.67579716,56.24738553,45201,140502,10,,,Stubbe Sø,"Landskab, herunder vådområde",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Syddjurs,706,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/45201/
10.74809682,56.25006968,45209,140502,18,,,Ågård,"Ejendom, gård, hus",1,3188,Skaldynge,AXXX,Stenalder,-250000,-1701,Syddjurs,706,0,http://www.kulturarv.dk/fundogfortidsminder/Lokalitet/45209/
